reviewer_id,listing_id
11472037,5865369
178090554,5865369
150604011,5865369
7410025,5965572
170902104,5965572
244928297,5965572
178090554,5865369
35049042,5865369
45643292,6036302
15956942,6036302
133890845,6036302
4490722,5865685
20997096,5872038
54892230,5876102
37894706,6036302
33682384,5965655
14324293,5965655
3344712,5965655
7839107,5965655
14324293,5965655
45646886,5965655
9997180,5965655
13567110,5965655
7125357,6037644
9477378,6037644
7493442,5876989
23279286,5965655
8172481,5876989
19094440,5876989
25617768,5876989
31967366,5876989
334236819,5876989
4049388,5878103
17460282,6037644
8885837,6037644
140097625,6037644
58501935,5878103
58501935,5878103
33167312,5965655
167532226,6037644
55518640,6037644
4049388,5878103
89700984,5878103
12084993,5878103
89700984,5878103
65083829,5878103
89700984,5878103
9605696,6037644
129723095,6037644
218029874,6037644
89700984,5878103
407287871,5878103
148926686,5965655
22168992,5965655
52329313,6037644
20216786,5965655
15676782,5965655
7155386,5965655
218736527,5965655
52625168,6037644
213701509,6037644
33114503,5879060
215891159,5965655
294333123,5879060
376800235,5879529
28279470,5879529
454460580,5879529
10274417,5973327
9750821,5973327
458570150,5973327
148242389,5976614
84525555,5976614
31031487,5976654
9519538,5981857
14166195,5981857
8214561,5879529
6565506,5882005
7612341,5882005
530607,5882005
51418089,5882005
8334392,5882005
1212175,5882005
23075171,5882005
64228419,5882005
23075171,5882005
15427729,5882005
530607,5882005
69071045,5882005
2847384,5882005
48244474,5882005
23227245,5882005
29753055,5882005
3461421,5882005
4842826,5882005
38387941,5882005
2423103,5981857
38423737,5981857
71495515,5887829
138340885,5981857
118149484,5981857
38440766,6039651
29259813,5888994
1583525,5888994
13450350,5888994
6390892,5888994
7513497,6039651
31506199,6039651
421901150,5888994
242974072,5981857
21117500,5981857
38389150,5981857
196152324,6039651
15646585,5981857
198534951,5981857
71782403,5891535
256689488,5891535
16747795,5981857
42449147,5892205
5082366,6049085
62240087,5895321
169677015,5983140
2053961,6049085
15772277,5983354
11215882,5895321
15917342,5983354
135401866,5895321
298788206,5895321
46335055,6049429
32262261,6049429
24373183,6049429
5694443,5985737
4524201,5985737
4129674,5985737
15661248,5895321
144551803,6049429
2757812,5985737
42453671,5985737
52623634,5896831
31506199,6052392
18073933,5985737
11633568,5985737
10941876,5985737
19221567,5985737
19854749,5985737
22430298,5985737
3491681,6052392
23759681,5985737
70986255,6052392
1727489,6052392
2488414,5985737
40703006,5985737
27111180,5985737
19557925,5985737
36448519,6052392
24464727,5898780
111997863,6052392
111997863,6052392
4356426,5985737
1167063,5985737
7188687,5985737
34500972,5900007
31164473,5900007
8983281,5900007
79080243,5900007
94654709,6052392
28290377,6052392
3705738,5900007
73774189,6052392
29486921,5900007
84232328,5900007
106873904,5985737
28620645,5985737
241548082,5985737
401005856,5985737
188553597,5985737
89300047,5985737
20762464,5985737
146265040,5985737
126954929,6052392
480620253,6052392
8827037,5985737
31773886,5985737
79047132,5900007
79047132,5900007
79047132,5900007
79047132,5900007
31593195,5900007
100698898,5900007
91823790,6069599
325678086,6069599
40975274,5985737
70726101,5900007
287535942,5900007
30696374,5900007
72643716,5900007
17979715,5900007
303059621,5900007
20788568,5986123
58897182,5986123
83094957,5986123
102715499,5986123
36585662,5900007
26772047,5900007
31213562,5900007
77117367,5900007
5195762,5900007
40059429,5900007
9419405,5900007
290441934,5900007
82297151,5900007
129142256,5900007
11999521,5900007
317364910,5900007
456179867,5900007
509930,5987300
9596722,5987300
8510595,6073335
11304411,6073335
20299391,6073335
27578110,6073335
161070085,6073335
43219052,5900007
3438463,5900007
5090694,5900007
4181349,5900770
32646427,5900770
52210366,5900770
4181349,5900770
4181349,5900770
4181349,5900770
27485652,5900770
3008217,5900770
38633829,6075592
11396365,6075592
17252125,6075592
127579716,5902063
127579716,5902063
26697260,5994728
14269231,5994728
5134271,5994728
5013947,6081317
7154792,5998186
21333472,5998186
7154792,6081317
54956735,6081317
133007874,6081317
63440063,6081499
94596004,6081499
147181522,5998574
5821320,5998574
7138861,5998574
1188766,6084427
35167374,5909054
33830195,6084427
20650892,6084427
56968533,5909054
59851424,5909054
7615056,5909054
24975580,5909054
1602948,6002304
6403170,6002304
95087063,6002304
95593208,6002304
33991195,6002304
28456028,6002304
28456028,6002304
4691867,6084427
11609497,6084427
1478149,6009619
33881908,5909054
41640831,5909054
22727853,5909054
915906,5909054
9365408,5909054
120189528,5909054
37252049,5909054
2362153,5909054
45310280,5909054
24975580,5909054
42287566,5909054
20781761,5909054
15098336,5909054
20340956,5909054
43180707,5909054
8388950,5909054
341299408,5909054
41531712,5909054
3128781,5909054
41531712,5909054
41531712,5909054
101079582,5909054
8832761,6084427
22637970,6084427
2072016,6084427
24796037,6084427
8479766,6009619
90586414,6009619
90586414,6009619
110160864,6009619
124683326,6009619
138427892,5912048
138427892,5912048
66495513,5912048
11278906,6084427
1719194,6010506
15706626,6084427
11609497,6084427
31655703,6084427
11278906,6084427
53829089,6084427
56759280,6011768
64596037,6011768
8756951,6021792
23433373,6021792
1761038,6023631
77233598,6026504
160469526,6026504
211186965,6026504
82055443,6026504
124617739,6026504
124617739,6026504
115852906,6026504
30337786,5915218
8175508,5916088
99565981,5916088
112563871,5916088
499555,6084427
1888800,6084427
29055266,6084427
43636066,6084427
231627020,6084427
10197181,6084427
113414626,6084427
227728241,5916088
243851632,5916088
103685853,6084427
91163945,6026504
58725732,5916088
89232328,5916088
313098361,6084427
15212990,6084427
45610582,6084427
343732758,6084427
229427678,6084427
24364295,6084427
74343905,6084427
26023114,6084427
110748925,6084427
115027534,6026505
20316477,6029754
85493950,6029754
1888800,6084427
1977529,5916665
36690047,6163126
36690047,6163126
10073291,6163126
13818855,5916665
4896711,5916665
22148584,5916665
266155,5916665
52478586,5916665
52478586,5916665
224698091,6088480
101036807,6088480
228405158,6165348
252807331,6165348
65925829,6165348
12676016,6089628
12676016,6089628
39099981,6089628
55930676,6089628
57107951,5916665
248912056,6168501
350015049,6089628
196871983,6089628
18579405,6089628
200575897,6168501
2629556,5916665
5459138,6096397
45161345,6168966
34530019,6168966
45161345,6168966
45161345,6169028
112063158,6096397
65993038,6096397
12517685,6169028
12517685,6169028
12517685,6169028
12517685,6169028
120884813,6169028
45161345,6169028
45252968,5916665
266155,5916665
9058563,5916665
10117391,6099650
109390178,5916665
109390178,5916665
31015685,5916665
10232649,6100473
41135099,6175832
27715113,6175832
33292212,6175832
12823355,5916665
2629556,5916665
93702439,5916665
117606140,5916665
36371639,5916665
57316708,5916665
19572040,5916665
81316765,6175832
26850949,6175832
18566408,6175832
42651417,6175832
50344141,6176997
25948903,6180286
9896039,5916665
2644985,5916665
167057553,5916665
40009216,5916665
64323145,5916665
56892977,6117988
7880928,6117988
98699066,5916665
187898462,5916665
170516928,6180286
1281235,6180286
36850713,6180286
13107158,6180286
143449781,6180286
143449781,6180286
171103848,6180286
263901539,6180286
97968834,6180286
130730788,6180286
13107158,6180286
124563340,6180286
468936162,6180286
27865306,6183451
13286923,6183451
98193636,5916665
93702439,5916665
30302089,5916665
213910417,5916665
293146137,5916665
11439112,5916665
36645347,5916665
46078701,5916665
13867235,5916665
227469000,5916665
83755612,5916665
74682815,5916665
83965314,5916665
3484957,5916665
800750,5916665
66794290,5916665
3265747,6190718
27119229,6123941
4050016,6123941
255590706,5916665
139955835,5916665
3344712,5916665
29486921,6123941
11754686,6192863
44843621,6192863
49985709,6192863
20728042,5916665
74616047,5916665
4461562,5916665
31072192,6193593
79629938,6193593
145371990,6193593
408602655,6193593
32560833,6124895
2539446,5916844
25794392,6127720
4670675,5916844
57291347,5916844
19394379,6200496
28877038,6200496
28877038,6200496
118307434,6200496
20788568,6200496
52208380,6127720
2475428,6127720
5511501,6127720
10176447,6127720
52208380,6127720
6135970,6127720
22470557,6127720
14808682,6127720
11962211,6127720
60695953,6200496
113267635,6200496
44885555,6200496
7534027,6200496
419266,5916844
6665263,5916844
28677697,6127720
108691135,6200496
2818308,6127720
75612644,6200496
77964093,6127720
9547806,6200496
16176243,5916844
8156415,5916844
2453745,6127720
2370635,6127720
44340864,5916844
90386371,6200496
8816674,6129945
7394471,5916844
33207315,5916844
6192065,5916844
58792069,5916844
92118341,6206461
44472681,6208003
151943142,5916844
47327398,5916844
71542159,5916844
173399132,5916844
11159667,6208003
94319748,6208003
11532539,6208003
17693351,5922909
2800030,6131656
12735241,6208827
2800030,6131656
84294948,6131656
177183538,6208827
236093935,6208827
3133250,6208827
87327447,6208827
2862152,5922909
11568195,5922909
23502008,5922909
43973674,5922909
23502008,5922909
17693351,5922909
1327991,5922909
32559934,6208827
45706018,6208827
2906371,5922909
6418659,5922909
32454051,5922909
14662129,5922909
23502008,5922909
9941167,5922909
48162151,5922909
65239664,6131954
221816170,6131954
40027843,6217959
12151859,6217959
40027843,6217959
32454051,5922909
41469786,5922909
33830195,5922909
7883338,5922909
16000573,5922909
10918,5922909
149536804,5922909
6389898,5922909
213921649,5922909
47988165,5922909
20841944,5922909
20841944,5922909
11684440,5922909
116628982,5922909
9912556,5922909
104083585,5922909
88362405,5922909
28834301,6224438
73989884,6224438
5861581,6224438
5927571,5922909
14785831,5922909
17272071,5922909
171609346,5922909
125403215,6225885
125403215,6225885
34724748,6132388
75892732,6132388
75892732,6132388
1929379,5922909
23964613,5922909
4989012,5922909
72799910,5922909
17753158,6227356
21031341,5922909
27361053,5922909
3753306,6132388
37201285,6132388
33828270,6227356
33828270,6227356
52250267,6227356
22234272,5922909
200656739,5922909
55906387,5922909
21782091,5922909
3413158,5922909
205670601,5922909
6607304,5922909
67605550,5922909
8110877,5922909
71794397,5922909
360923,5922909
15623954,5922909
21676025,5922909
5369335,5922909
19144631,6227356
64941233,6132388
18393613,6227356
97111982,6227356
253685291,6132388
50200743,6132388
339828066,6132388
26720551,6132388
2385094,6132388
31482444,6132388
130459756,6132388
176471725,5922909
52437530,5922909
47988165,5922909
137638933,5922909
1660741,5922982
60087168,5922982
9255186,6132388
313585103,6132388
337644,6227356
67020647,6227356
321730690,5923202
135227754,6227356
22574125,6227356
135227754,6227356
55734700,6227356
1520931,5923202
4805453,6139154
45844146,6227356
66357225,6227356
3914782,6227356
6644468,5924639
937318,5924639
18405769,5924639
38690122,6227356
31977331,6139947
143933912,6139947
40591721,5924639
25290074,6227356
1341634,6227356
27063590,6227356
44094470,6227356
145084437,6227356
28265525,6227356
233340025,5924639
29266194,6141117
12146638,6141117
2664740,6141117
28198653,6141117
1761038,6227356
72185013,6227356
408798392,6227356
2661983,6227356
28198653,6141117
82250163,6141117
40390713,6141117
11963984,6229844
16696283,6229844
32664975,5924783
1578888,5924783
19826935,6229903
57281573,5924783
1667871,6229903
7396673,6229903
10856636,6229903
24474476,6229903
6198339,6229903
34100627,6143601
2397962,6143601
20034142,5927684
31869295,5927684
4142377,5927684
20102660,5927684
23172178,5931088
33580764,5931274
107059107,5931562
171836681,5931562
171836681,5931562
14321323,5931562
171836681,5931562
171836681,5931562
171836681,5931562
171836681,5931562
171836681,5931562
171836681,5931562
171836681,5931562
171836681,5931562
17541366,6229903
4766381,6229903
69017189,6229903
69017189,6229903
69017189,6229903
30253345,6229903
191682172,6229903
115209338,6229903
33968871,6233263
25794392,6233263
26048721,6143601
33053175,6143601
108547314,6143601
96064528,6233263
96064528,6233263
3313374,6233263
19078623,5934998
14547955,5934998
27400126,5934998
98946328,6233263
2772113,6233263
95358882,6233263
98765652,6245677
30171376,6248383
8451853,5934998
13430050,6150555
2161829,6248383
469473825,6248383
7224465,6150555
2877791,6252271
38570771,5937017
8205378,5937273
33925440,6252271
33925440,6252271
120532001,6150555
3015663,6150555
24870258,6252271
7155386,6252271
16081424,6252271
16746135,6252271
18638025,5937366
758287,6150555
88193586,6150555
2370609,6252271
24870258,6252271
15731657,6151640
137442785,5938931
42507969,6151640
42507969,6151640
4559698,6151993
26617627,6151993
27412297,6151993
6450532,6151993
7106117,5938979
57268478,5938979
7106117,5938979
5376375,5938979
64662925,5938979
12580651,5938979
10332362,5938979
8881086,5938979
2276173,5938979
2276173,5938979
8881086,5938979
106862745,6252271
27711811,6252271
15190623,6252271
15113311,5938979
1614697,5938979
174946,5938979
10809744,6252271
500576,6252271
186207075,6252271
2233947,5938979
4887286,5938979
60297997,5938979
2233947,5938979
27575385,5938979
149568302,5938979
35224613,6252271
6729583,5938979
35224613,6252271
1528381,6252271
1712534,6252271
75686033,6252271
105022883,6252271
29687712,5938979
213962755,5938979
24083516,5938979
2818308,5938979
20805174,5938979
173399132,5938979
677226,5938979
15511996,5938979
15019659,5938979
10122785,5938979
49132921,6252271
58855783,6152096
7140946,6152096
259096716,6252271
56062097,5938979
6157139,5938979
941030,6152379
32374197,6252271
14514196,5938979
1394420,5938979
108969154,5938979
365300179,6252271
307824251,5938979
3698327,5938979
31845944,5938979
31845944,5938979
150936032,5938979
40224021,6152379
8627136,5938979
113174465,5938979
137158,6152379
57567,6152379
37530090,5938979
12100168,5938979
12399091,5938979
3118659,5938979
299885914,5938979
29146548,5938979
14032175,5938979
2271893,6152379
42317085,6152379
192790127,5938979
147442088,5938979
41069292,5938979
3541948,5938979
33401555,5938979
30687844,5938979
84525555,6152379
325678086,5940989
90214506,6256695
90214506,6256695
22292749,5940989
67129460,6152379
11429174,5944096
76423707,6256695
96265980,6256695
96265980,6256695
7088801,5944096
108533466,6152379
44320569,6152379
96265980,6256695
37556479,6256695
130730788,6256695
170230536,6152379
169019206,5944110
380388501,5944110
5182867,6152379
24657168,6152379
238528607,6152379
99415706,6152379
21138775,5944292
442732228,6152379
26458526,6258296
26458526,6258296
130299987,6258296
54463185,6258296
54174589,6258296
3513076,6152379
46368544,6152379
41246424,6309529
341362738,6258296
341362738,6258296
29882191,6309529
42575452,6309529
224374301,6309529
414104121,6309529
414104121,6309529
41266912,6309529
24857404,6457548
74148438,6457548
10068966,6309902
4154727,6309902
15259557,6309902
7178437,6265340
37759061,6265340
163854537,6265340
304998714,6265340
96250961,6309902
5216594,6310178
63358441,6310178
19282418,6269425
4749728,6457548
17859100,6457548
21676001,6457548
30304148,6270627
3023412,6458340
195157418,6458340
96982885,6458340
260703437,6458340
10456134,6311342
209027153,6311342
22229796,6271080
12565337,6458340
29926341,6271080
2952779,6458340
15254219,6458340
341955842,6458340
10426967,6458340
59448497,6458340
362979413,6458340
10426967,6458340
385644834,6458340
298708482,6458340
53424520,6311342
39114689,6311342
43561522,6311342
74125687,6311342
15467923,6458340
293477683,6458340
34517514,6271080
15338067,6458340
379895,6458340
292487405,6458340
337972,6312248
46056436,6312248
46056436,6312248
46056436,6312248
31887281,6312248
37484469,6271080
37484469,6271080
9600483,6312248
71628695,6312248
25087481,6312248
77053552,6458340
83368707,6458340
350277104,6458340
5571959,6458340
99179581,6458340
99179581,6458340
203127810,6458340
27072902,6458340
64547400,6458340
1914570,6271080
37485297,6315358
22159742,6315358
11073145,6315358
40856304,6271080
130937276,6458340
24362709,6458340
204265448,6315358
3447070,6315358
27769364,6315358
29333545,6315358
97282594,6271080
5028833,6271080
201834,6461914
948463,6461914
92270341,6320157
92270341,6320157
1647947,6271080
134765681,6271080
948463,6461914
1817862,6461914
34609537,6271080
22920401,6320157
98567057,6320157
13256640,6461914
2136710,6461914
10598361,6461914
51392222,6461914
9391021,6461914
9477378,6461914
9391021,6461914
12014885,6271080
95310012,6461914
408541943,6320157
412927387,6320157
8159977,6271080
17961741,6271080
417666,6271080
27882133,6271080
69854939,6271080
28350165,6271080
11824462,6320245
41398412,6322946
60726324,6322946
12907017,6335068
578499,6271080
75986092,6271080
38443287,6271080
241521642,6271080
364143424,6271080
169405709,6271080
191943582,6271080
184309409,6271080
208298559,6271080
284027265,6271080
225197071,6271080
55287957,6271080
375017317,6271080
21683737,6465389
27025089,6335068
2750953,6335068
56639115,6271080
496640907,6271080
27865306,6465389
34116080,6273847
21405076,6335068
34894719,6273847
14278851,6273847
72924061,6335068
16621177,6335068
81814515,6465389
14685057,6465389
7460379,6273847
152212898,6335068
390113,6465389
390113,6465389
5674876,6273847
5674876,6273847
58025505,6273847
3982880,6335806
58025505,6273847
8449898,6274148
44657969,6465389
99493374,6465389
53401358,6465389
149722642,6465389
149722642,6465389
2643310,6339706
35140777,6339706
10868758,6281453
10868758,6281453
10868758,6281453
10639688,6281453
72476607,6465389
4696156,6465389
73753369,6339706
122868435,6465389
6554254,6465389
14161016,6465389
16176243,6283990
42977113,6465389
27804645,6342764
37899574,6283990
41556672,6283990
4696156,6465389
167909123,6465389
33207315,6465389
5068452,6465389
46080638,6284626
1342529,6284626
17371150,6284626
27804645,6342764
106120405,6342764
13945662,6342764
122400246,6465389
5068452,6465389
63784794,6465389
284351071,6465389
1342529,6284626
50284626,6284626
3749360,6284626
8917205,6284626
34402797,6465389
22930846,6465389
66463937,6465389
1596798,6284626
39116159,6465389
30925110,6465389
225753694,6342764
225753694,6342764
1958241,6342764
42605060,6342764
3597484,6288866
3597484,6288866
23773367,6290462
324579200,6342764
6182559,6466007
6182559,6466007
474328,6466007
6203352,6466007
211829063,6342764
7959774,6290462
401348962,6466007
51881311,6466007
13154413,6466007
13154413,6466007
72249658,6466007
91479008,6466007
25138862,6290462
5389736,6466007
30707821,6466007
13154413,6466007
22640945,6290462
4493862,6290462
60512272,6466007
26248701,6290462
119375634,6290462
26248701,6290462
26248701,6290462
26248701,6290462
394735717,6466007
121096910,6466007
144078567,6466007
46289825,6466007
480635416,6466007
359704831,6466007
170046176,6466007
43157254,6344702
43157254,6344702
21752338,6344702
22729938,6344702
105964496,6344702
157962218,6344702
181255367,6290462
161326564,6290462
48003859,6344702
58401777,6344702
8807879,6346181
12868782,6303549
1961447,6470721
1961447,6470721
6267613,6470721
60066685,6470721
41115492,6470721
4278582,6470721
9952103,6470721
71481331,6470721
41353712,6473093
35236450,6346181
52870240,6346181
48001375,6346181
5327629,6303549
3850336,6303549
27432477,6303549
4087016,6303549
31851951,6303549
135633667,6346181
181775763,6346181
177094,6473969
89936158,6473969
11292385,6346181
408602655,6473969
29159296,6473969
139927964,6346181
8542844,6303549
29360207,6346181
6452558,6480859
50237503,6346181
34861380,6480859
2988646,6480859
250392156,6480859
71007913,6303549
205197044,6303549
2423103,6348066
152508747,6348066
26583319,6350565
44335636,6350565
154491551,6303549
329117,6303549
2563721,6303549
239545922,6303549
11212035,6350702
6468815,6350702
11212035,6350702
38039571,6350702
70314688,6303549
415279283,6303549
49541924,6350702
460157822,6303549
30024818,6350702
11195101,6350702
55187552,6350702
55187552,6350702
39321038,6350702
39321038,6350702
30463384,6483611
50934416,6483611
34744658,6308307
45303194,6308307
26922882,6308307
55864424,6483611
89812960,6483611
35835044,6308307
45802338,6308307
206965583,6308307
72097027,6308307
24474476,6483611
16272173,6350702
56892977,6308307
5713347,6308307
107250650,6308307
7001094,6308307
211186965,6308307
3067954,6308307
35174733,6483611
5081668,6483611
265762052,6483611
243130188,6483611
226721944,6308307
144796130,6483611
176904440,6308307
129452260,6350702
30799696,6350702
13286923,6483878
5143602,6350702
5143602,6350702
153993481,6350702
128567586,6350702
7846024,6350702
150813619,6350702
22050923,6350702
32845935,6350702
10502232,6488008
18936207,6350702
44399292,6350702
43328101,6639139
127518198,6639139
57329885,6639139
167749253,6639139
205313397,6488008
137388741,6350702
39485015,6640675
249035743,6350702
48973670,6350702
701312,6350702
344016369,6350702
330693367,6350702
87208689,6350702
69453111,6350702
89302582,6350702
486913,6350702
14266848,6653401
65597927,6653401
84269858,6653401
352334129,6653401
415075595,6653401
37465088,6654907
42293847,6654907
4129571,6654907
62063429,6654907
28039853,6654907
37465088,6654907
47875639,6654907
112608773,6654907
833417,6654907
112608773,6654907
93918905,6654907
3875249,6654907
223822673,6654907
37465088,6654907
107574731,6654907
21250984,6654907
47529650,6654907
9960932,6654907
61118438,6654907
30666756,6654907
2815601,6654907
61118438,6654907
61118438,6654907
8011681,6654907
37465088,6654907
102489596,6654907
30740244,6654907
366984485,6350702
199665689,6350702
258232092,6350702
137502694,6350702
18768052,6350702
258737199,6350702
266433376,6350702
35236450,6351467
17558353,6351467
50037454,6351467
50037454,6351467
50037454,6351467
3705738,6351467
43479924,6351467
43479924,6351467
14030062,6352699
8508072,6352699
11189710,6490451
247253628,6490451
6283072,6354590
37465088,6654907
31527341,6654907
122250113,6654907
379660126,6654907
24385554,6654907
41660557,6654907
165338312,6654907
27500218,6654907
161191350,6654907
78231759,6354590
13823118,6655620
14402020,6354590
745905,6354590
22428396,6354590
20662760,6354590
20662760,6354590
21789186,6490904
203827604,6354590
8642681,6354590
91047412,6354590
14852805,6354590
165904,6655620
317045611,6490904
37530090,6354590
250807805,6354590
250807805,6354590
92150219,6490904
709078,6490904
34484761,6354590
132842858,6354590
27176723,6354590
27176723,6354590
87677028,6354590
87677028,6354590
6514398,6354590
6514398,6354590
71529832,6354590
218921678,6354590
995393,6354590
7206480,6354590
4309058,6354590
164338398,6354590
258720667,6354590
466459381,6655620
31203419,6655620
57689222,6354590
49985709,6498137
13636223,6498137
84956643,6498137
66535700,6498137
524998,6498137
10870721,6359784
35122762,6359784
17956952,6660691
106591802,6660691
28643776,6660691
79399013,6660691
57232782,6660691
18926616,6660691
140579800,6660691
372971,6368521
2137026,6368521
30666756,6368521
33574525,6368521
5226571,6368521
36735120,6368521
140579800,6660691
5384613,6500620
194286770,6500620
194286770,6500620
24643319,6502802
5068452,6660691
178953475,6660691
5729352,6660691
68549843,6660691
9690342,6660691
54806741,6507971
500576,6507971
25830170,6507971
25830170,6507971
32910074,6507971
42552068,6368532
24623608,6507971
9750097,6507971
27567410,6507971
14310499,6507971
134856690,6368532
132360968,6509761
6464868,6660691
51968600,6660691
91408610,6660691
50975339,6660691
177094,6368532
177094,6368532
177094,6368532
106488282,6511362
106488282,6511362
10172045,6369434
2618871,6369434
62100350,6369434
12139068,6672999
85047258,6672999
20149003,6511362
242046140,6511362
11003435,6676119
56948461,6676119
97593279,6369434
16939633,6676119
8175508,6676119
16939633,6676119
15910487,6676119
15773733,6518758
15773733,6518758
33400915,6518758
33400915,6518758
259630820,6369434
164408267,6676119
70460180,6676119
32121777,6676119
11003435,6676119
17757262,6518758
25979108,6518758
48009827,6518758
209486573,6369434
70109043,6676119
2268579,6676119
8207039,6518758
1689879,6518758
48954358,6518758
66557378,6518758
117364334,6518758
28805270,6518758
69631615,6676119
69631615,6676119
465203814,6676119
70338800,6518758
76407451,6518758
5404077,6386927
31186026,6386927
7012933,6386927
26852651,6394066
18910400,6518758
7883338,6518758
25979108,6518758
21851962,6518758
135360549,6518758
59779880,6696045
46173375,6696193
42898874,6696193
45694365,6696193
17026427,6396573
11656919,6396573
20213751,6518758
109801476,6518758
20781761,6518758
23086475,6518758
102934669,6518758
93602856,6518758
32045099,6518758
112581997,6396573
9168551,6396573
9365408,6396573
6436917,6396573
149510041,6696953
104385218,6518758
26306400,6696953
20982767,6396573
18064879,6396573
54026194,6396573
109223645,6396573
15152643,6696953
86232023,6521744
6369694,6522892
11419024,6522892
11419024,6522892
33876490,6396573
33876490,6396573
33147622,6526319
33147622,6526319
16656119,6396573
16633135,6396573
66621734,6702727
106862745,6702727
2295833,6702727
2295833,6702727
7372099,6702727
426241825,6702727
25847730,6702727
36672966,6526319
11081664,6396573
45106459,6396573
3234305,6526319
10197181,6526319
9084451,6708993
653966,6708993
1128145,6526319
71227931,6526319
71227931,6526319
24940269,6708993
4187626,6526319
419266,6526319
36043276,6526319
14808682,6526319
132559167,6526319
23545054,6526319
17459253,6526319
17997568,6526319
1322187,6526319
58707663,6526319
188973394,6526319
17459253,6526319
7865662,6526319
200810635,6526319
47708455,6526319
18260819,6526319
16578598,6526319
91037876,6713199
27997000,6398530
99997603,6398530
27945379,6400851
38583504,6526319
43739367,6526319
6219951,6526319
99354180,6526319
44495692,6526319
10274417,6534597
15272607,6534597
837427,6719362
837427,6719362
33458575,6719362
16317092,6400851
224686400,6400851
224686400,6400851
30610441,6719362
6731813,6719362
139930367,6719362
181453207,6719362
37485059,6719362
5389736,6719362
89974275,6400851
224686400,6400851
2070538,6720727
247645826,6720727
272309279,6720727
22744278,6723854
23876318,6723854
218124428,6540227
17321164,6540227
91647793,6540227
6452558,6540227
22632659,6540227
38039571,6723854
17129936,6540227
126969,6723854
54410989,6723854
15800625,6723854
3322913,6723854
8904376,6723854
4034027,6723907
146524909,6406358
146524909,6406358
142511737,6540227
34316711,6540227
432135493,6728070
3376524,6406358
302975409,6540227
417918897,6540227
4256662,6540227
4256662,6540227
294871695,6540227
294871695,6540227
475151711,6728070
295965509,6728070
426154124,6728070
58960255,6733792
165074128,6406358
135249095,6406358
960066,6542322
30595560,6756882
54303511,6547107
61619291,6547107
61619291,6547107
4450117,6756882
3575152,6756882
3575152,6756882
37777263,6764642
9461978,6406647
9461978,6406647
97139819,6764835
20410658,6764835
14775642,6764835
30637921,6764835
30863878,6764835
39310679,6764835
2148021,6764835
445565001,6764835
445565001,6764835
58290560,6774871
3883579,6774871
583010,6774871
583010,6774871
583010,6774871
58290560,6774871
15185642,6774871
203068172,6774871
215217841,6774871
156169665,6774871
63270544,6774871
121061224,6774871
2527453,6797400
104784304,6797400
15295308,6797400
158607514,6797400
83201263,6797400
32459975,6803865
44043002,6803865
355191448,6803865
4581902,6807465
62124714,6406647
2204349,6406647
42553506,6406647
56680303,6406647
8056978,6406647
94149571,6406647
155907308,6406647
17416105,6406647
234901481,6406647
26226447,6406647
7716339,6406647
47186499,6406647
27310988,6807465
4581902,6807465
52539953,6807465
4188026,6807465
11107724,6406647
34917912,6406647
13228865,6406647
38150873,6552099
7400407,6552099
1196371,6552099
52028685,6807465
237406391,6552099
44489925,6552099
46696417,6552099
82630781,6552099
1879409,6552572
40591721,6807465
7631621,6807465
201834,6807465
23723677,6807465
83929222,6807465
35066743,6807465
152168958,6807465
1659940,6807465
173735115,6807465
432187392,6807465
68265979,6406677
142739733,6406677
135190479,6812116
58664740,6812116
52249575,6406677
36114901,6406677
42687313,6406677
10150929,6406677
102880521,6815589
55027858,6829864
16766586,6829864
19609610,6408589
31276558,6408589
5228957,6408589
133418951,6408858
2241887,6410567
12660536,6410567
97254096,6829864
13885283,6829864
99804996,6829864
10107635,6829864
2881008,6829864
24571966,6829864
130253143,6829864
2271893,6829864
7080474,6829864
27079950,6555709
31506199,6829864
7080474,6829864
493010,6829864
4414834,6829864
7080474,6829864
2376382,6829864
65474797,6829864
13273247,6829864
116908084,6829864
11264943,6829864
84055635,6555709
24963554,6555709
8971222,6417792
31276558,6417792
115224192,6555709
27279230,6555709
99110771,6417792
5718493,6829864
9695911,6829864
8664262,6829864
41560532,6829864
25123994,6829864
160469526,6829864
253685291,6829864
1961447,6829864
96188486,6829864
7560442,6829864
31298303,6829864
251416558,6829864
46442454,6829864
57195801,6829864
101879148,6555709
2888751,6417792
2888751,6417792
4884707,6417792
5599009,6555709
38946696,6829864
12967589,6829864
19564743,6555709
93163405,6555709
37944628,6417792
95910998,6417792
372097785,6417792
162025059,6555709
37610087,6839409
1436443,6839409
100049234,6839409
94808102,6839409
131818141,6839409
271591146,6839409
9829171,6419067
67636835,6555709
12295809,6555709
28000421,6419067
33611380,6840522
3203125,6555709
2219239,6847214
199705885,6419067
14776420,6555709
73632164,6555709
153858011,6555709
37616262,6850555
243441734,6555709
5384613,6420324
56357211,6420324
88188947,6420324
420943558,6420324
14044710,6420324
150406427,6420324
458567984,6420324
246037449,6555709
156011577,6555709
37155029,6555709
405804424,6555709
195860596,6555709
13496141,6851636
25304696,6433674
40971126,6555709
191675705,6555709
476685405,6555709
38601660,6851636
47671410,6556383
47671410,6556383
44148701,6433674
35268873,6556383
35268873,6556383
99635077,6851636
32342630,6851636
35268873,6556383
31700681,6851636
49246243,6556383
37976546,6556383
30878358,6851636
7178437,6851636
6751160,6556383
17977242,6851636
